smiles,P2,P1,P3,P4,P5,P6,P7,P8,P9
CN1c2ccccc2-c2nc3ccccc3n2C1c1ccncc1,1,1,1,1,1,1,1,1,1
O=C(Nc1ccn(Cc2ccc(Cl)cc2)n1)c1ccc2c(c1)OCO2,0,1,0,0,1,1,0,1,1
CC1CCCCN1CCNC(=O)Cn1nc(-c2ccccc2)ccc1=O,1,1,1,1,1,1,1,0,1
COc1ccc2[nH]c3c(c2c1)CCn1c-3nc2sc(C(=O)Nc3ccccc3)c(C)c2c1=O,1,1,1,1,1,1,1,1,1
CCOC(=O)C1CCN(C(=O)CN(Cc2ccccc2)S(C)(=O)=O)CC1,1,1,1,1,1,1,0,0,1
CC(NC(=O)OCc1ccccc1)C(=O)N1CC(O)CC1C(=O)O,1,0,1,1,1,1,1,0,1
COc1ccccc1NC(=O)C1C2C=CC(O2)C1C(=O)O,1,1,1,1,1,1,1,1,1
Cc1ccc(C(=O)Nc2sc3c(c2C(=O)O)CCCCC3)o1,1,1,1,1,1,1,0,0,1
Cc1cc(C)c(C)c(S(=O)(=O)Nc2ccc(O)cc2)c1C,1,0,1,1,1,1,1,0,1
O=C(Nc1ccc(NC(=O)C23CC4CC(CC(C4)C2)C3)cn1)c1ccco1,0,1,0,1,1,0,1,0,1
O=C(Oc1ccc2ccc(=O)oc2c1)N1CCOCC1,1,1,1,1,1,0,0,1,1
O=C(CSCC(=O)NC1CC1)Nc1ccccc1,1,1,1,0,0,1,0,1,1
COc1ccccc1N(Cc1cc2cccc(C)c2[nH]c1=O)C(=O)C(C)C,0,1,0,1,0,1,1,1,0
N#CC1(c2ccccc2)CCCN1C(=O)c1ccco1,0,1,1,1,1,1,0,1,0
CC(C)(C)NC(=O)NC(=O)CSc1nnc(COc2ccccc2Cl)o1,1,1,1,1,1,1,1,1,0
Cc1ccc(-c2nnnn2CS(=O)(=O)c2ccccc2)cc1,1,0,1,0,1,1,0,1,1
O=C(Nc1nc2ccccc2[nH]1)c1ccc(Cl)c(S(=O)(=O)N2CCCC2)c1,1,1,1,1,1,1,1,1,0
O=S(=O)(Nc1ccc2c(c1)OCCO2)c1ccc(F)cc1,1,1,1,1,1,1,1,1,0
CCc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(Cc2ccco2)C3=O)cc1,1,1,1,0,1,1,1,0,1
O=C(Nc1ccccc1NC(=O)NC1CCCCC1)NC1CCCCC1,1,1,1,1,1,1,1,0,0
Cc1ccc(S(=O)(=O)N(C)Cc2ccc(-c3nnc4n3CCC4)cc2)cc1,0,1,1,1,1,1,1,0,1
Cc1nc2ccccc2n1CC(=O)N/N=C/c1ccccn1,1,1,1,1,1,0,1,1,1
O=C(Nc1nc2ccccc2n1CCN1CCOCC1)c1cn(-c2ccccc2)nc1-c1ccccc1,1,1,1,1,1,1,1,1,1
Cc1ccc(CC2CC(=O)N(C(Cc3ccccc3)C(=O)O)C2=O)cc1,1,1,1,1,1,1,1,1,1
CC1CN(c2c3c(nc4ncnn24)CCCC3)CC(C)O1,1,1,1,1,1,1,1,0,1
OCC(CO)(CO)n1cnnn1,1,1,1,0,1,1,1,1,1
Cc1ccc(-c2cc(C(=O)Nc3cnn(C45CC6CC(CC(C6)C4)C5)c3)no2)cc1,1,1,0,1,1,1,1,1,1
CCOC(=O)N1CCC2(CC1)C(C#N)=C(N)Oc1n[nH]c(CSc3ccc(C)cc3)c12,1,1,1,0,0,1,1,0,1
COC(=O)c1c(NS(C)(=O)=O)sc2c1CCCC2,1,1,1,1,0,1,0,1,1
Cc1cccc(Cn2c(=O)n(-c3ccc(CC(=O)NCc4ccco4)cc3)c(=O)c3sccc32)c1,1,1,1,1,1,0,1,1,1
CCOC(=O)CN(C(=O)CNC(=O)c1cccs1)C(C(=O)NC1CCCCC1)c1cccnc1,1,1,1,1,1,1,1,1,0
Cc1ccc2c(CN3C(=O)NC(C)(c4ccc5c(c4)OCO5)C3=O)cc(=O)oc2c1,1,0,0,0,1,1,1,1,1
O=C(NCC1CCCO1)c1ccc2c(=O)n(CC3CCCO3)c(=S)[nH]c2c1,1,1,1,1,1,1,1,1,1
O=C(O)CCSc1nnc(-c2ccccc2)n1-c1ccccc1,0,0,1,1,0,1,0,0,1
CCOc1ccc2c(c1)c1nnc(SCC3CCCO3)nc1n2C,0,1,1,1,1,1,1,1,1
Cc1ccc(-c2cc(-c3ccc(C)o3)nc(N)c2C#N)cc1,0,1,1,1,1,1,0,0,1
CC(c1nnc(SCn2nnc3ccccc3c2=O)n1-c1ccc(Cl)cc1)N(C)C,1,1,1,1,0,1,1,1,1
Cc1nc2ccccc2c2c1C(=O)N(c1ccc(C(=O)O)cc1)C2=O,1,1,1,1,1,1,1,1,1
O=C(CN1C(=O)c2ccccc2C1=O)N1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1,0,1,1,1,1,1,1,1,1
CCOC(=O)C1=C(C)OC(N)=C(C#N)C1c1cc2c(cc1Br)OCO2,0,1,1,1,1,1,0,1,1
COc1cc2c(cc1OC)-c1nnc(-c3ccco3)n1C1(CCCC1)C2,1,1,1,1,1,1,1,1,1
Cc1ccc2c(c1)N(CC(=O)NC1CCCCC1C)C(=O)CO2,1,1,1,1,0,1,1,1,1
C=CCn1c(SCc2cccc3ccccc23)nnc1-c1cccnc1,1,1,1,1,1,1,1,1,1
CC1CCN(S(=O)(=O)c2cccc(C(=O)NCc3ccco3)c2)CC1,1,1,1,1,1,1,1,1,1
O=C(Cc1cccc2ccccc12)N/N=C/c1ccc(Sc2nc3ccccc3s2)o1,1,1,1,1,1,0,1,1,1
CC(C)(C)n1ncc2c(=O)n(CC(=O)c3ccccc3)cnc21,1,0,1,1,1,1,1,1,1
Cn1c(Cl)nc2ccccc21,1,1,1,1,1,1,1,1,0
O=C(c1ccccc1F)N(Cc1ccccc1)C1CCS(=O)(=O)C1,1,1,1,1,1,1,0,0,1
COC(=O)c1ccc(CSc2ccc3nnc(-c4ccccn4)n3n2)o1,1,1,0,1,1,1,0,0,0
CC(=O)Oc1ccc(NC(=O)CSc2ccccc2)cc1,1,1,1,1,0,1,0,1,1
CCOCCCNC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,1,0,1,0,1,0,1,0,0
CCN(CC)S(=O)(=O)c1ccc(N2CCCC2)c(NC(=O)c2ccc(OC)cc2OC)c1,1,1,1,1,1,1,1,1,1
CC1=C(C#N)C(=O)N(CCO)C(=O)/C1=N/c1ccc(N(C)C)cc1,1,1,1,1,1,0,1,1,1
CN1CCN(/C=N/c2c(C#N)cnn2Cc2ccccc2)CC1,1,1,1,0,1,1,0,1,1
COc1ccccc1C(=O)NNC(=S)Nc1ccccc1,1,1,1,1,1,1,1,1,1
Cc1ccc2nc(SCc3ccc(Cl)cc3)nc(C)c2c1,1,1,1,1,1,0,1,1,1
CCOc1ccc(C2C(C#N)=C(N)SC(N)=C2C#N)cc1OCC,1,1,1,1,1,1,1,1,1
COc1ccc(S(=O)(=O)N(C)c2ccc(C(=O)NC3CCCC3)cc2)cc1,1,1,1,1,1,1,1,1,1
O=C(Cc1n[nH]c(=O)[nH]c1=O)N/N=C/c1cccc(O)c1,1,1,1,1,1,1,1,1,1
CC(C)(C)NC(=S)NCc1cccnc1,1,1,1,1,1,1,1,1,1
CCOC(=O)N1CCN(C(=O)Cc2ccc(Cl)cc2)CC1,1,1,0,0,1,1,1,1,1
Cc1cnc(NC(=O)CSc2nnc(-c3cccs3)n2C)s1,1,0,1,0,0,1,1,1,0
CCCCOC(=O)n1c(=O)oc2ccccc21,1,0,1,0,1,1,1,1,0
O=C(Nc1ccccc1N1CCN(c2ccc(F)cc2)CC1)C12CC3CC(CC(C3)C1)C2,1,1,1,1,1,1,1,1,1
CC(c1ccccc1)N1CC(C(=O)NC2CCCC2)CC1=O,1,1,1,1,1,0,1,1,1
CN1CCN(c2ccc(Cl)cc2NC(=O)c2nn(-c3ccccc3)c(=O)c3ccccc23)CC1,0,1,1,1,1,1,1,1,1
CCOC(=O)c1c(C)[nH]c2cc(Br)c(O)cc12,0,1,1,1,1,1,1,1,1
CC(c1ccccc1)N1CCn2c(nc3cc(NC(=O)c4cccs4)ccc32)C1,1,1,1,1,1,1,1,1,1
Cc1ccc(OCC(=O)Nn2cnc3ccccc32)cc1,1,1,1,1,1,1,1,1,0
CC1(C)NC(=O)N(CCCCOc2ccc(Cl)cc2C=O)C1=O,1,1,1,1,1,1,1,1,1
O=C(CN1CCOCC1)NC1CC2CCC1C2,1,1,1,1,1,1,1,0,0
CCOC(=O)c1sc(N(Cc2ccccc2)C(=O)CSc2nnc(C3CC3)n2N)nc1C,1,1,0,1,1,0,0,1,0
COc1ccccc1OCCSc1ncnc2nc[nH]c12,1,0,1,1,1,1,0,0,0
Cc1ccc(N2C(=O)C(Cl)=C(N3CCN(C)CC3)C2=O)c(C)c1,1,1,1,1,1,1,1,1,1
CCOC(=O)N1CCN(C(=O)COc2ccc(Br)cc2)CC1,0,1,1,1,1,1,0,1,0
CCCC(C)NC(=O)c1cc(Cl)ccc1OC,1,1,1,1,1,1,1,1,1
COC1=CC=C/C(=C\Nn2c(C)nc3ccccc3c2=O)C1=O,1,1,1,1,1,1,0,1,1
Cc1cc(C)c(NC(=O)OCCN2CCOCC2)c(C)c1,0,0,1,1,1,0,0,1,0
COc1ccccc1NC(=O)Cn1cncc1-c1ccc([N+](=O)[O-])cc1,1,1,1,1,1,0,1,1,1
COc1cccc(C(=O)NC2CCN(C(=O)N3CCCCC3)CC2)c1,0,0,0,0,1,1,1,0,1
Cc1ccc(-n2nc3c(c2NC(=O)c2ccc(OC(C)C)cc2)CS(=O)C3)cc1,1,1,1,1,0,1,1,1,1
Cc1ccc(-c2cc(C(=O)N3CCCC3)no2)cc1,0,1,1,1,1,1,0,1,1
Nc1c(NCCC2=CCCCC2)c(=O)[nH]c(=O)n1Cc1ccccc1,0,1,0,1,1,1,0,0,1
CC(=O)Nc1c(-c2ccc(F)cc2)nc2ccccn12,1,1,0,1,1,1,1,1,1
CCOc1ccc(NS(=O)(=O)c2ccc3[nH]c(=O)oc3c2)cc1,1,1,1,1,1,1,1,0,1
COc1ccccc1C1(CC(=O)N2CCCCC2)CCOC(C(C)C)C1,1,1,1,1,1,0,1,1,1
O=C(/C=C/c1ccccc1)N1CCCN(C(=O)/C=C/c2ccccc2)CC1,1,1,1,1,1,0,1,1,1
COc1cc(C(c2c(C)[nH][nH]c2=O)c2c(C)[nH][nH]c2=O)ccc1OC(C)C,1,1,1,1,1,1,1,1,1
Cc1ccc(C)c(SCC(=O)Nc2cccnc2Cl)c1,1,1,1,1,1,1,1,1,1
O=C(c1ccco1)N(Cc1cccc([N+](=O)[O-])c1)c1ccc(Br)cc1,1,1,1,1,1,1,1,1,1
C(=C/c1ccccc1)\C=N\Nc1nc2ccccc2s1,1,1,1,1,1,0,1,1,1
CCC(C)NC(=O)Cn1c(=O)n(CCCCC(=O)NCc2ccco2)c(=O)c2ccccc21,1,1,1,1,1,1,0,1,1
CCc1nnc(NC(=O)c2cccc(S(=O)(=O)N(C)c3ccccc3)c2)s1,1,1,1,1,1,1,1,1,0
Cc1ccc(S(=O)(=O)C(C#N)c2nc3ccccc3nc2N2CCCCC2)cc1,1,1,1,1,1,1,1,1,0
COCCn1nnnc1CN1CCC(NC(=O)Nc2cccc(OC)c2)CC1,1,1,0,0,1,1,1,1,1
COc1ccc(-c2noc(C3CCCN(C(=O)c4ccccc4OC)C3)n2)cc1OC,0,0,1,1,1,1,0,1,1
Cc1ccc(C(=O)Nc2ccccc2NC(=O)c2ccc(C)o2)o1,1,1,1,0,1,1,1,1,0
COCCNS(=O)(=O)c1cc(F)ccc1OC,1,1,1,1,1,1,1,1,1
COc1cc(NS(=O)(=O)c2ccc(Cl)cc2)c(OC)cc1NC(=O)c1ccco1,0,1,1,0,1,1,1,1,0
O=C(O)CSCc1nc2scc(-c3ccccc3)c2c(=O)[nH]1,1,1,1,1,1,1,1,1,1
CCC(Sc1nncn1C)C(=O)Nc1ccccc1OC,1,1,0,1,1,1,1,1,0
O=C(Nc1nccs1)c1ccc2c(c1)OCO2,1,1,1,1,1,0,1,1,1
O=C(COC(=O)c1cncc(Br)c1)NC1CC1,1,1,1,1,1,1,1,1,0
O=C(Nc1cc(C(=O)N2CCCC2)ccc1N1CCCC1)C1CC1,1,1,1,1,1,1,1,1,1
C=CCn1c(Cc2nc3ccccc3[nH]2)n[nH]c1=S,1,1,1,1,1,1,1,0,1
Cc1ccc(C2CC(=O)NC(SCC(=O)Nc3nccs3)=C2C#N)cc1,1,1,1,1,1,1,1,1,1
Brc1ccc(CN2CCN(c3ccccn3)CC2)s1,1,1,1,1,1,1,1,1,0
Cc1sc2nc(SCC(=O)NCCO)n(C)c(=O)c2c1C,1,1,1,1,1,1,1,1,1
O=C(c1ccc2c(c1)OCO2)N1CCNc2ccccc2C1,1,1,0,1,0,1,1,0,1
CC(C)c1ccc(-c2c(C#N)c(N)nc(SCC(=O)N3CCCCC3)c2C#N)cc1,1,1,1,1,1,1,1,1,1
CN(CC1CCCO1)S(=O)(=O)c1ccc(C(=O)Nc2nc3cc4c(cc3s2)OCO4)cc1,1,1,0,1,1,1,1,1,1
COC(=O)c1ccc(NC(=O)CN2CCCC2)cc1,1,0,1,0,1,1,1,1,1
CCN(CC#CCC1(O)c2ccccc2-c2ccccc21)CCO,1,1,1,1,1,0,1,1,1
CCCNc1c(F)c(F)c2c(C)c3ccccc3nc2c1F,1,1,1,1,1,1,1,1,1
O=C(c1cc2ccccc2o1)N1CCN=C1SCc1cccc(F)c1,1,1,1,1,1,0,1,1,1
O=C1NCCCc2c1oc1ccc(O)cc21,1,1,1,1,0,0,0,0,1
Cc1cc(NC(=O)c2ccccc2O)nc(C)n1,1,1,1,1,1,1,1,1,1
CC1CCN(c2nncc3ccccc23)CC1,1,0,1,1,1,0,1,0,1
Cc1ccc(CCNC(=O)C2CCCN(S(=O)(=O)c3cccs3)C2)cc1,1,1,1,1,1,1,1,1,1
COc1ccc(NC(=O)N2CCC(c3ccccc3)C2)c(OC)c1,1,1,1,1,1,1,1,1,1
CCC1Oc2ccc(C)cc2N(CC(=O)NCc2cccc(OC)c2)C1=O,1,1,1,1,0,1,1,0,0
COc1ccc(C)cc1NS(=O)(=O)c1cc(C)ccc1C,1,1,1,1,1,1,1,1,0
CCOC(=O)N/N=C(C)/C=C/c1ccco1,1,1,1,1,1,1,1,1,1
Cn1cnnc1SCC(=O)OCN1C(=O)c2ccccc2C1=O,1,0,1,1,1,1,1,1,1
COc1cccc(CN(Cc2cccnc2)S(=O)(=O)c2ccc(-n3cnnn3)c(C)c2)c1OC,1,1,0,1,1,1,1,0,1
CCN1C(SCC(=O)Nc2ccccc2C)=NN/C1=C1/C=CC=CC1=O,1,0,0,1,1,1,1,0,1
O=c1[nH]c2ccsc2c(=O)n1-c1ccc(F)c(Cl)c1,1,1,0,1,1,1,1,1,1
CCOC(=O)NC(NC(=O)OCC)C(=O)c1ccccc1,1,1,0,1,1,1,0,1,1
CC(=O)c1ccc(NC(=O)C(C)Sc2nnnn2C)cc1,1,0,1,0,1,0,1,0,1
CC(=O)c1ccc(OCCCC(=O)OCc2nnc(-c3ccc(Cl)cc3)o2)cc1,1,1,0,1,1,1,1,1,1
C=CCn1c(COc2ccc(Cl)cc2)nnc1SCC(=O)Nc1ccc(S(N)(=O)=O)cc1,1,1,1,1,1,1,1,1,1
CCn1c(SCC(=O)Nc2cc(C)on2)nc2sc3c(c2c1=O)CCCC3,0,0,0,1,0,1,0,1,0
C=CCn1c(SCC(=O)N2CC(=O)Nc3ccccc32)nc2scc(-c3ccccc3)c2c1=O,1,1,1,1,1,0,1,1,1
Cc1ccc(C)n1CCN1CCN(C(=O)c2ccco2)CC1,1,0,0,1,1,1,1,1,1
O=C(COc1cc(=O)n2c(n1)SCCC2)c1ccccc1,1,1,1,0,1,1,1,1,0
CC(C)COc1cc(=O)[nH]c(SCC(C)C)n1,1,1,1,0,0,1,0,1,1
CC(C)(C)OC(=O)COc1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,1,1,1,1,1,0,1,1,1
O=C(COc1ccc2ccccc2c1Br)N1CCN(c2ccccn2)CC1,0,1,1,1,1,1,0,1,0
CS(=O)(=O)N1N=C(c2ccc(Cl)cc2)CC1c1cccs1,1,1,1,1,1,1,1,1,0
COC(=O)C1=C(C)NC(=O)NC1c1cccc(OC)c1OCc1ccccc1,1,1,1,1,1,1,1,1,0
Cc1cc2cc3c(cc2nc1SCC(=O)Nc1c(C)cccc1C)CCC3,1,1,1,1,1,1,1,1,1
Cc1cc(=O)[nH]c2c(C)c(N)ccc12,1,1,1,1,1,0,0,1,1
CC(NS(C)(=O)=O)C(c1cccs1)N1CCN(c2ccccc2)CC1,1,0,1,1,0,1,1,1,0
NC(Cc1ccccc1)c1nnc2sc(SCc3ccccc3)nn12,1,0,1,0,0,1,1,1,1
CCc1ccc2c(CN3CCc4cc(OC)c(OC)cc4C3)cc(=O)oc2c1,1,1,1,1,1,1,1,1,1
O=C(Nc1ccc(N2CCOCC2)cc1)C1CCCN(S(=O)(=O)c2cccc(C(F)(F)F)c2)C1,1,1,1,1,0,1,1,1,1
CC(NC(=O)CCC1COc2ccccc2O1)c1ccccc1,1,1,1,1,1,1,1,1,1
CN(CCNC(=O)CCNC(=O)Cn1ccc2ccccc2c1=O)Cc1ccccc1,1,1,0,1,1,1,0,1,0
O=C(CCCn1c(=O)[nH]c2ccccc2c1=O)N1CCN(Cc2ccc3c(c2)OCO3)CC1,1,1,1,1,1,1,1,0,1
COc1ccc(C(C)=O)cc1COC(=O)c1ccc(S(=O)(=O)N(C)C)cc1,1,1,1,1,1,1,1,1,1
O=C1C2C(c3ccccc3)C=CC(c3ccccc3)C2C(=O)N1CCO,1,1,1,0,1,0,1,0,1
COc1ccc(CC(=O)NNC(=O)c2ccoc2C)cc1OC,1,1,1,1,1,1,1,1,1
COc1ccc(Nc2ncccc2C(=O)Nc2ccccc2)cc1,0,1,1,1,1,1,1,1,1
COc1cc(C)nc(NS(=O)(=O)c2ccc(C)cc2)n1,1,0,1,0,1,1,1,1,1
CC1CCN(Cc2c(C#N)c3ccccc3n2C)CC1,1,1,1,1,1,1,0,1,1
N#CC(C#N)=Cc1cccn1-c1ccc(C(=O)O)cc1,1,1,1,1,1,1,1,1,1
COc1cc(-c2nnc3sc(C4CCCCC4)nn23)cc(OC)c1OC,1,1,1,1,0,1,1,1,1
COC(=O)C(Cc1ccc(O)cc1)NC(=O)C(C)Oc1ccccc1,1,1,1,1,0,1,0,1,1
COC(=O)CNC(=O)c1cc(-c2ccncc2)nc2c(C)c(Cl)ccc12,1,1,1,1,1,1,1,1,1
CCOC(=O)Cn1nnnc1CN(Cc1ccccc1)Cc1cc2cc(CC)ccc2[nH]c1=O,1,1,1,1,1,1,1,1,1
CCOC(=O)C1=C(c2ccccc2)OC(N)=C(C#N)C1C(C)C,0,1,1,0,1,1,1,1,1
COC(=O)c1cccc(COC(=O)c2ccc(CS(=O)(=O)c3ccc(C)cc3)cc2)c1,1,1,1,1,1,1,1,1,1
Cc1cc(C)n(-c2nc3c(c(=O)[nH]c(=O)n3C)n2C)n1,1,0,1,0,1,1,1,1,1
O=C(c1ccco1)N1CCN(C2CC(=O)N(c3ccc4c(c3)OCO4)C2=O)CC1,1,1,1,1,1,1,0,0,0
CC1S/C(=C(\C#N)C(=O)NCc2ccco2)N(c2ccc(F)cc2)C1=O,1,0,1,1,0,0,0,1,1
O=C(Nc1ccc(N2CCOCC2)c(Cl)c1)c1ccccc1F,1,1,1,1,1,1,1,1,1
O=C1NC(c2ccco2)Nc2ccccc21,1,1,1,1,1,1,0,0,1
O=C(O)CCC(=O)N1CCc2cc(S(=O)(=O)N3CC=C(c4ccccc4)CC3)ccc21,1,1,0,1,1,0,1,0,1
Cc1cc(C(=O)OCC(=O)Nc2cc(C(F)(F)F)ccc2N2CCOCC2)c(C)o1,1,1,1,1,1,1,1,1,1
CCN(CC)c1ccc(CC2C(=O)N(C)C(=O)N(C)C2=O)cc1,1,1,0,1,1,1,1,0,1
COc1ccc(S(=O)(=O)Nc2cc(C)c(O)c(S(=O)(=O)c3ccccc3)c2)cc1,1,1,1,1,0,1,1,1,0
CCc1nc(SCC(=O)Nc2ccnc3ccccc23)n[nH]1,1,1,1,0,1,1,1,0,1
CCCCCCc1cc2cc(C(=O)NC)c(N)oc-2cc1=O,0,1,1,1,1,1,0,1,1
O=C(O)CCSc1ccc2ccccc2n1,1,0,1,1,1,1,1,1,1
O=C(CSc1nnc(-c2ccncc2)n1Cc1ccco1)OC1CCCCC1,1,1,0,1,0,1,1,0,1
CCn1c(C)nc2cc(C(=O)NNS(=O)(=O)c3c(C)c(C)cc(C)c3C)ccc21,1,1,1,1,1,1,1,1,1
O=S(=O)(CC(CN1CCCCC1)N1CCCCC1)c1ccc2ccccc2c1,1,1,1,1,1,1,1,1,1
O=C1NC(c2ccco2)Nc2sc3c(c21)CCN(Cc1ccccc1)C3,1,1,1,1,0,0,1,1,1
O=C(CSc1nnnn1-c1ccccc1)CC(=O)Nc1ccc(Cl)cc1,0,1,1,1,0,1,1,1,1
CCn1cnc2c1c(=O)n(CC(=O)Nc1cc(C)on1)c(=O)n2Cc1ccccc1,1,0,0,1,1,1,1,1,1
O=C(c1cc(-c2ccc(F)cc2)on1)N1CCCC1,1,1,0,0,1,0,1,0,1
Nc1cc(=O)nc(SCc2nnc(-c3ccccc3)o2)[nH]1,1,1,1,0,1,1,1,1,1
CCCc1cc(-n2cnc3ccccc32)n2c(nc3ccccc32)c1C#N,1,1,1,1,1,1,1,1,1
CCOC(=O)c1c(C)[nH]c2ccc(O)cc12,1,1,1,0,0,0,1,1,1
COc1cc(C)c(C)cc1S(=O)(=O)N1CCN(Cc2ccc3c(c2)OCO3)CC1,1,1,1,1,0,1,1,0,0
CC(C)Cc1[nH]c(=O)c(C#N)c2c1CCCC2,1,1,0,1,1,1,1,0,1
CC(=O)c1cc(-c2ccccc2)n(CCC(=O)NC2CCC(C)CC2)c1C,1,1,1,1,1,1,1,1,1
O=C(Cn1c(-c2cncs2)nc2ccccc21)NCc1ccccc1,1,1,1,1,1,1,1,1,1
Cc1cc(C)c(C)c(S(=O)(=O)N2CCN(Cc3nc4ccccc4[nH]3)CC2)c1C,1,1,1,1,1,0,1,1,1
COc1cccc(S(=O)(=O)NCc2ccc(C(=O)NCC3CCCO3)cc2)c1,1,1,1,1,0,1,1,1,1
COc1ccc(CN2CCN(c3ccccc3F)CC2)c(OC)c1,1,1,0,0,1,1,1,1,1
Cc1ccc(Oc2cnn(-c3ccccc3)c(=O)c2Br)cc1,1,1,1,1,1,1,1,1,1
O=C(Cn1c(=O)oc2cc(S(=O)(=O)N3CCCC3)ccc21)NCc1ccc(F)cc1,1,1,1,1,1,0,1,1,1
Cc1cc(C(C)(C)C)oc1C(=O)Nc1ccc(CC(=O)O)cc1,1,1,1,1,1,0,1,1,0
COC(=O)c1c(N)sc(C(=O)N2CCOCC2)c1C,1,1,1,0,1,1,0,0,1
Fc1ccccc1Cn1nnc2c(NCCc3ccccn3)ncnc21,1,1,1,0,0,1,1,1,1
c1cncc(C2CCCCN2Cc2ccc3c(c2)OCO3)c1,0,1,0,1,1,0,1,0,1
CCCCCc1c(C)[nH]c(N2CCc3ccccc32)nc1=O,0,1,1,1,0,1,1,1,1
OCc1ccccc1OCCOc1ccc(Cl)c2cccnc12,1,1,1,0,1,1,1,1,1
Cc1c(C(=O)O)oc2ccc(S(=O)(=O)NCc3ccc4c(c3)OCO4)cc12,1,0,1,0,0,1,0,1,1
CCOC(=O)N1CCC(Nc2c(-c3ccc(C)c(C)c3)c(=O)c2=O)CC1,1,1,1,0,1,1,0,1,1
COc1ccc(Cn2c(CCC(=O)Nc3ccc(CC#N)cc3)nc3cccnc32)cc1,0,0,0,1,1,1,0,1,1
COc1ccc(CNc2oc(COc3ccc(Cl)cc3)nc2C#N)cc1,0,1,0,0,1,1,0,1,1
CCOC(=O)N1CCC(NC(=O)CSCc2nc(-c3sccc3C)oc2C)CC1,1,0,1,1,1,0,1,1,1
CCN(CC)C(=O)CSc1nnc(C(Cc2c[nH]c3ccccc23)NC(=O)OC(C)(C)C)o1,1,1,1,1,1,0,0,0,1
CCOC(=O)N1CCN(S(=O)(=O)c2cc(OCC(N)=O)c(C)cc2Cl)CC1,1,1,1,0,1,1,1,1,0
Cc1cc(=O)oc(C)c1C(=O)Nc1cccc2nonc12,1,0,1,1,1,1,1,1,0
COc1cc2c(cc1OC)CN(S(C)(=O)=O)CC2,1,1,1,0,1,1,0,1,1
COc1nc(N2CCCCCC2)nc(N2CCCCCC2)n1,1,1,0,1,1,1,1,1,1
CCOC(=O)CSc1nc2ccccc2c(=O)n1CC1COc2ccccc2O1,1,1,1,1,0,0,1,0,1
CCOC(=O)Nc1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1,1,1,1,1,1,1,0,1,1
CCOC(=O)CSc1nnc(Cc2cc(=O)[nH]c(=O)[nH]2)n1-c1ccc(Cl)cc1,0,1,1,0,0,1,1,1,1
Cc1cc(C)nc(Oc2ccc([N+](=O)[O-])cc2)n1,1,1,1,1,1,1,1,1,1
CCCCOc1ccc(OCCCC)c2c1NC1(N2)C(=O)N(C(C)=O)c2ccccc21,1,1,1,1,1,1,1,0,1
C=CCN1C(=O)/C(=C\Nc2cccc([N+](=O)[O-])c2)C(=O)N(CCCC)C1=O,1,1,1,1,1,0,1,1,1
Cc1cc(S(=O)(=O)N2CCN(c3ccccc3C)CC2)ccc1F,1,1,1,1,1,1,1,1,1
CCOC(=O)c1ccc(NC2c3ncccc3C(=O)N2Cc2ccc(F)cc2)cc1,1,1,1,1,1,0,1,0,1
O=C(NC(Cc1c[nH]c2ccccc12)C(=O)O)c1ccco1,1,1,1,1,1,1,1,1,0
Cc1ccc(NC(=O)c2ccco2)cc1C,1,1,1,0,1,0,0,0,0
COc1ccccc1CCNC(=O)c1cnccn1,1,1,1,1,1,1,1,1,0
COc1ccc(NC(C)c2cc(Cl)ccc2O)cc1,1,1,0,1,1,1,1,1,1
COc1cccc(CN2CCN(C(=O)CC(C)C)CC2)c1,1,0,1,1,0,0,1,0,1
CC(Oc1ccc(Cl)cc1Cl)c1nc(-c2ccc(NC(=O)c3ccc4c(c3)OCO4)cc2)no1,1,1,1,1,1,1,1,1,1
COc1cccc(NC(=O)CSc2nnc(-c3cc(-c4ccccn4)nc4ccccc34)o2)c1,0,1,1,1,1,1,1,0,1
O=C(CN1CCCCC1)Nc1nnc(-c2ccc([N+](=O)[O-])cc2)s1,1,1,1,1,1,1,1,1,1
COc1ccc(-c2nn(-c3ccccc3)cc2C(=O)O)cc1,1,1,1,1,1,1,1,1,1
O=C(NC(c1ccccc1)c1ccccn1)c1cccc([N+](=O)[O-])c1,1,1,1,1,1,1,1,1,1
COc1ccc(CCNC(=O)C2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)cc1OC,1,1,1,1,1,1,1,1,1
CCOC(=O)c1nnn(-c2nn3nnnc3c3ccccc23)c1C,1,0,1,1,0,1,1,1,1
OC1(c2ccc3c(c2)OCO3)CCN(Cc2ccccn2)CC1,1,1,1,0,1,1,0,1,0
CN(c1cccc(NC(=O)CN2C(=O)c3ccccc3S2(=O)=O)c1)S(C)(=O)=O,1,1,1,1,0,1,1,1,1
O=C(Cn1c(=O)oc2cc(S(=O)(=O)N3CCCC3)ccc21)Nc1cccc(C(F)(F)F)c1,0,1,1,1,0,1,1,1,1
COc1ccc2[nH]c(=O)c(CN(C(=O)c3ccccn3)c3ccccc3)cc2c1,0,0,1,1,0,0,1,1,1
